id,scrimId,event_type,match_time,round_number,previous_objective_index,current_objective_index,MapDataId
183,38,objective_updated,508.84,3,0,1,66
210,40,objective_updated,0,1,0,1,73
211,40,objective_updated,169.63,2,1,2,73
212,40,objective_updated,396.68,3,2,0,73
249,29,objective_updated,254.32,1,0,1,82
250,29,objective_updated,415.21,1,1,2,82
251,29,objective_updated,513.59,1,2,3,82
252,29,objective_updated,513.59,2,3,0,82
253,29,objective_updated,585.96,2,0,1,82
254,29,objective_updated,776.07,2,1,2,82
255,29,objective_updated,1021.56,2,2,3,82
256,43,objective_updated,0,1,0,2,83
257,43,objective_updated,260.88,2,2,1,83
258,43,objective_updated,563.95,3,1,0,83
259,43,objective_updated,199.41,1,0,1,84
260,43,objective_updated,382.47,1,1,2,84
261,43,objective_updated,504.88,1,2,3,84
262,43,objective_updated,504.88,2,3,0,84
263,43,objective_updated,710.15,2,0,1,84
264,43,objective_updated,817.29,2,1,2,84
265,43,objective_updated,931.92,2,2,3,84
303,45,objective_updated,0,1,0,2,97
304,45,objective_updated,229.23,2,2,1,97
305,45,objective_updated,548,3,1,0,97
306,45,objective_updated,315.14,2,0,1,98
307,45,objective_updated,392.04,2,1,2,98
308,45,objective_updated,464.74,2,2,3,98
309,45,objective_updated,109.02,2,0,1,99
310,45,objective_updated,243.32,3,1,2,99
311,45,objective_updated,411.28,4,2,4,99
312,45,objective_updated,637.06,5,4,3,99
313,45,objective_updated,129.1,1,0,1,100
314,45,objective_updated,396.27,2,1,0,100
315,45,objective_updated,441.3,2,0,1,100
316,45,objective_updated,617.67,2,1,2,100
317,45,objective_updated,798.58,2,2,3,100
332,47,objective_updated,125.35,2,0,4,108
333,47,objective_updated,264.43,3,4,2,108
334,47,objective_updated,459.74,4,2,3,108
335,47,objective_updated,598.19,5,3,1,108
336,47,objective_updated,781.18,6,1,2,108
337,29,objective_updated,0,1,0,1,109
338,29,objective_updated,240.49,2,1,2,109
339,29,objective_updated,462.6,3,2,0,109
349,29,objective_updated,309.39,2,0,1,113
350,29,objective_updated,647.47,3,1,2,113
351,29,objective_updated,309.39,2,0,1,114
352,29,objective_updated,647.47,3,1,2,114
353,29,objective_updated,309.39,2,0,1,115
354,29,objective_updated,647.47,3,1,2,115
355,29,objective_updated,309.39,2,0,1,116
356,29,objective_updated,647.47,3,1,2,116
357,34,objective_updated,309.39,2,0,1,118
358,34,objective_updated,647.47,3,1,2,118
359,34,objective_updated,309.39,2,0,1,
360,34,objective_updated,647.47,3,1,2,
361,51,objective_updated,309.39,2,0,1,120
362,51,objective_updated,647.47,3,1,2,120
376,53,objective_updated,204.01,2,0,1,125
377,53,objective_updated,332.18,3,1,4,125
378,53,objective_updated,462.2,4,4,3,125
379,53,objective_updated,584.49,5,3,2,125
380,53,objective_updated,801.92,6,2,1,125
381,54,objective_updated,204.01,2,0,1,126
382,54,objective_updated,332.18,3,1,4,126
383,54,objective_updated,462.2,4,4,3,126
384,54,objective_updated,584.49,5,3,2,126
385,54,objective_updated,801.92,6,2,1,126
386,55,objective_updated,204.01,2,0,1,127
387,55,objective_updated,332.18,3,1,4,127
388,55,objective_updated,462.2,4,4,3,127
389,55,objective_updated,584.49,5,3,2,127
390,55,objective_updated,801.92,6,2,1,127
391,53,objective_updated,249.9,1,0,1,128
392,53,objective_updated,400.68,1,1,2,128
393,53,objective_updated,490.75,2,2,0,128
394,53,objective_updated,557.9,2,0,1,128
395,53,objective_updated,682.68,2,1,2,128
396,53,objective_updated,927.28,2,2,3,128
400,53,objective_updated,338.35,2,0,1,130
401,53,objective_updated,639.16,3,1,2,130
402,53,objective_updated,141.82,2,0,4,131
403,53,objective_updated,320.78,3,4,3,131
404,53,objective_updated,515.58,4,3,1,131
405,53,objective_updated,647.88,5,1,2,131
406,53,objective_updated,822.77,6,2,4,131
433,57,objective_updated,0,1,0,1,139
434,57,objective_updated,280.65,2,1,2,139
435,57,objective_updated,465.16,3,2,0,139
436,57,objective_updated,174.11,2,0,2,141
437,57,objective_updated,360.34,3,2,3,141
438,57,objective_updated,496.56,4,3,4,141
439,57,objective_updated,694.63,5,4,1,141
440,57,objective_updated,397.57,2,0,1,142
441,57,objective_updated,588.01,2,1,2,142
442,57,objective_updated,684.74,2,2,3,142
443,57,objective_updated,397.57,2,0,1,143
444,57,objective_updated,588.01,2,1,2,143
445,57,objective_updated,684.74,2,2,3,143
446,57,objective_updated,0,1,0,1,
447,57,objective_updated,163.59,2,1,2,
448,58,objective_updated,0,1,0,1,
449,58,objective_updated,240.49,2,1,2,
450,58,objective_updated,462.6,3,2,0,
451,58,objective_updated,363.48,2,0,1,
452,58,objective_updated,460.7,2,1,2,
453,58,objective_updated,577.34,2,2,3,
454,58,objective_updated,118.97,2,0,3,
455,58,objective_updated,304.22,3,3,2,
456,58,objective_updated,433.82,4,2,1,
457,58,objective_updated,662.69,5,1,4,
458,58,objective_updated,798.38,6,4,2,
459,58,objective_updated,118.97,2,0,3,
460,58,objective_updated,304.22,3,3,2,
461,58,objective_updated,433.82,4,2,1,
462,58,objective_updated,662.69,5,1,4,
463,58,objective_updated,798.38,6,4,2,
464,58,objective_updated,102.73,1,0,1,
465,58,objective_updated,306.37,1,1,2,
466,58,objective_updated,497.14,2,2,0,
467,58,objective_updated,547.16,2,0,1,
468,58,objective_updated,772.5,2,1,2,
469,58,objective_updated,940.23,2,2,3,
470,58,objective_updated,0,1,0,1,153
471,58,objective_updated,215.26,2,1,2,153
472,58,objective_updated,555.96,3,2,0,153
473,59,objective_updated,0,1,0,2,154
474,59,objective_updated,222.72,2,2,0,154
475,59,objective_updated,523.59,3,0,1,154
476,59,objective_updated,195.2,1,0,1,155
477,59,objective_updated,284.87,1,1,2,155
478,59,objective_updated,490.23,2,2,0,155
479,59,objective_updated,641.25,2,0,1,155
480,59,objective_updated,786.91,2,1,2,155
481,59,objective_updated,999.34,2,2,3,155
482,59,objective_updated,135.6,2,0,2,156
483,59,objective_updated,253.36,3,2,4,156
484,59,objective_updated,375.02,4,4,1,156
485,59,objective_updated,512.43,5,1,3,156
486,59,objective_updated,633.96,6,3,1,156
487,59,objective_updated,148.75,1,0,1,157
488,59,objective_updated,252.65,1,1,2,157
489,59,objective_updated,500.96,2,2,0,157
490,59,objective_updated,751.4,2,0,1,157
491,59,objective_updated,897.51,2,1,2,157
492,59,objective_updated,0,1,0,2,159
493,59,objective_updated,310.4,2,2,0,159
494,59,objective_updated,636.55,3,0,1,159
495,60,objective_updated,0,1,0,2,160
496,60,objective_updated,259.96,2,2,1,160
497,60,objective_updated,437.51,3,1,0,160
498,60,objective_updated,148.64,1,0,1,161
499,60,objective_updated,249.66,1,1,2,161
500,60,objective_updated,435.16,1,2,3,161
501,60,objective_updated,435.18,2,3,0,161
502,60,objective_updated,601.8,2,0,1,161
503,60,objective_updated,121.32,2,0,3,162
504,60,objective_updated,236.57,3,3,2,162
505,60,objective_updated,425.64,4,2,4,162
506,60,objective_updated,660.77,5,4,1,162
507,60,objective_updated,832.55,6,1,3,162
508,60,objective_updated,196.44,1,0,1,163
509,60,objective_updated,391.92,1,1,2,163
510,60,objective_updated,528.3,2,2,0,163
511,60,objective_updated,614.37,2,0,1,163
512,60,objective_updated,695.9,2,1,2,163
513,60,objective_updated,1025.13,2,2,3,163
514,60,objective_updated,315.23,2,0,1,164
515,60,objective_updated,663.48,3,1,2,164
516,60,objective_updated,315.23,2,0,1,165
517,60,objective_updated,663.48,3,1,2,165
518,61,objective_updated,0,1,0,1,167
519,61,objective_updated,208.36,2,1,0,167
520,61,objective_updated,388.27,3,0,2,167
521,61,objective_updated,125.54,1,0,1,168
522,61,objective_updated,319.58,1,1,2,168
523,61,objective_updated,425.92,1,2,3,168
524,61,objective_updated,425.92,2,3,0,168
525,61,objective_updated,492.83,2,0,1,168
526,61,objective_updated,576.04,2,1,2,168
527,61,objective_updated,112.33,2,0,4,169
528,61,objective_updated,295.52,3,4,3,169
529,61,objective_updated,480.24,4,3,1,169
530,61,objective_updated,627.24,5,1,2,169
531,61,objective_updated,158.98,1,0,1,170
532,61,objective_updated,364.08,1,1,2,170
533,61,objective_updated,499.72,2,2,0,170
534,61,objective_updated,540.03,2,0,1,170
535,61,objective_updated,719.62,2,1,2,170
536,61,objective_updated,933.37,2,2,3,170
537,61,objective_updated,192.07,2,0,1,172
538,61,objective_updated,373.91,3,1,2,172
539,34,objective_updated,262.83,1,0,1,173
540,34,objective_updated,332.15,1,1,2,173
541,34,objective_updated,536.79,2,2,0,173
542,34,objective_updated,625.51,2,0,1,173
543,34,objective_updated,743.19,2,1,2,173
544,34,objective_updated,956.57,2,2,3,173
545,62,objective_updated,0,1,0,1,174
546,62,objective_updated,237.29,2,1,0,174
547,62,objective_updated,555.12,3,0,2,174
548,62,objective_updated,146.64,1,0,1,175
549,62,objective_updated,396.3,1,1,2,175
550,62,objective_updated,491.92,2,2,0,175
551,62,objective_updated,739.75,2,0,1,175
552,62,objective_updated,969.19,2,1,2,175
553,62,objective_updated,1041.44,2,2,3,175
554,62,objective_updated,162.55,2,0,2,176
555,62,objective_updated,370.31,3,2,1,176
556,62,objective_updated,610.62,4,1,4,176
557,62,objective_updated,756.01,5,4,3,176
558,62,objective_updated,931.79,6,3,2,176
559,62,objective_updated,105.74,1,0,1,177
560,62,objective_updated,208.62,1,1,2,177
561,62,objective_updated,487.67,1,2,3,177
562,62,objective_updated,487.67,2,3,0,177
563,62,objective_updated,562.55,2,0,1,177
564,62,objective_updated,737.61,2,1,2,177
565,62,objective_updated,77.16,1,0,1,179
566,62,objective_updated,148.4,1,1,2,179
567,62,objective_updated,489.97,2,2,0,179
568,62,objective_updated,634.85,2,0,1,179
569,62,objective_updated,824.81,2,1,2,179
570,62,objective_updated,978.21,2,2,3,179
588,64,objective_updated,0,1,0,1,185
589,64,objective_updated,283.4,2,1,0,185
590,64,objective_updated,544.01,3,0,2,185
591,64,objective_updated,80.68,1,0,1,186
592,64,objective_updated,255.49,1,1,2,186
593,64,objective_updated,509.33,2,2,0,186
594,64,objective_updated,673.3,2,0,1,186
595,64,objective_updated,106.12,2,0,2,187
596,64,objective_updated,271,3,2,1,187
597,64,objective_updated,394.08,4,1,4,187
598,64,objective_updated,558.28,5,4,3,187
599,64,objective_updated,83.15,1,0,1,188
600,64,objective_updated,147.07,1,1,2,188
601,64,objective_updated,356.24,1,2,3,188
602,64,objective_updated,356.24,2,3,0,188
603,64,objective_updated,456.43,2,0,1,188
604,64,objective_updated,725.25,2,1,2,188
605,34,objective_updated,309.39,2,0,1,190
606,34,objective_updated,647.47,3,1,2,190
621,67,objective_updated,175.24,2,0,1,197
622,67,objective_updated,385.69,3,1,2,197
623,67,objective_updated,626.08,4,2,3,197
624,67,objective_updated,810.65,5,3,4,197
625,67,objective_updated,1003.49,6,4,1,197
626,67,objective_updated,57.57,1,0,1,198
627,67,objective_updated,389.25,1,1,2,198
628,67,objective_updated,502.95,2,2,0,198
629,67,objective_updated,578.13,2,0,1,198
630,67,objective_updated,784.48,2,1,2,198
631,67,objective_updated,844.03,2,2,3,198
632,67,objective_updated,0,1,0,2,200
633,67,objective_updated,208.78,2,2,0,200
634,67,objective_updated,380.38,3,0,1,200
635,67,objective_updated,262.83,1,0,1,201
636,67,objective_updated,332.15,1,1,2,201
637,67,objective_updated,536.79,2,2,0,201
638,67,objective_updated,625.51,2,0,1,201
639,67,objective_updated,743.19,2,1,2,201
640,67,objective_updated,956.57,2,2,3,201
649,69,objective_updated,109.13,1,0,1,206
650,69,objective_updated,350.1,1,1,2,206
651,69,objective_updated,495.2,2,2,0,206
652,69,objective_updated,563.04,2,0,1,206
653,69,objective_updated,782.69,2,1,2,206
654,69,objective_updated,854.27,2,2,3,206
655,69,objective_updated,56.48,1,0,1,207
656,69,objective_updated,129.79,1,1,2,207
657,69,objective_updated,480.23,2,2,0,207
658,69,objective_updated,597.99,2,0,1,207
659,69,objective_updated,699.66,2,1,2,207
660,69,objective_updated,178.93,2,0,1,208
661,69,objective_updated,359.49,3,1,3,208
662,69,objective_updated,478.06,4,3,4,208
663,69,objective_updated,707.42,5,4,2,208
664,69,objective_updated,824.28,6,2,3,208
665,69,objective_updated,273.72,2,0,2,210
666,69,objective_updated,601.13,3,2,1,210
667,70,objective_updated,97,1,0,1,211
668,70,objective_updated,381.14,1,1,2,211
669,70,objective_updated,476.42,1,2,3,211
670,70,objective_updated,476.42,2,3,0,211
671,70,objective_updated,581.22,2,0,1,211
672,71,objective_updated,97,1,0,1,212
673,71,objective_updated,381.14,1,1,2,212
674,71,objective_updated,476.42,1,2,3,212
675,71,objective_updated,476.42,2,3,0,212
676,71,objective_updated,581.22,2,0,1,212
677,73,objective_updated,242.49,2,0,2,214
678,73,objective_updated,400.24,3,2,1,214
681,74,objective_updated,83.98,1,0,1,216
682,74,objective_updated,164.55,1,1,2,216
683,74,objective_updated,268.34,1,2,3,216
684,74,objective_updated,268.34,2,3,0,216
685,74,objective_updated,471.18,2,0,1,216
686,74,objective_updated,563.05,2,1,2,216
687,74,objective_updated,676.73,2,2,3,216
688,74,objective_updated,676.75,3,3,0,216
689,74,objective_updated,210.73,2,0,2,217
690,74,objective_updated,422.49,3,2,3,217
691,74,objective_updated,561.85,4,3,1,217
692,74,objective_updated,750.11,5,1,4,217
693,74,objective_updated,982.59,6,4,2,217
694,74,objective_updated,116.47,1,0,1,218
695,74,objective_updated,254.28,1,1,2,218
696,74,objective_updated,441.96,1,2,3,218
697,74,objective_updated,441.98,2,3,0,218
698,74,objective_updated,492.13,2,0,1,218
699,74,objective_updated,591.41,2,1,2,218
700,75,objective_updated,0,1,0,2,220
701,75,objective_updated,245.48,2,2,1,220
702,75,objective_updated,554.58,3,1,0,220
703,75,objective_updated,135.37,1,0,1,221
704,75,objective_updated,390.14,2,1,0,221
705,75,objective_updated,470.38,2,0,1,221
706,75,objective_updated,599.54,2,1,2,221
707,75,objective_updated,728.16,2,2,3,221
708,75,objective_updated,120.57,2,0,1,222
709,75,objective_updated,254.38,3,1,3,222
710,75,objective_updated,472.22,4,3,2,222
711,75,objective_updated,696.3,5,2,4,222
712,75,objective_updated,829.6,6,4,3,222
713,75,objective_updated,245.53,1,0,1,225
714,75,objective_updated,395.63,2,1,0,225
715,75,objective_updated,445.19,2,0,1,225
716,75,objective_updated,699.82,2,1,2,225
717,75,objective_updated,766.04,2,2,3,225
718,75,objective_updated,0,1,0,1,227
719,75,objective_updated,281.85,2,1,2,227
720,75,objective_updated,510.86,3,2,0,227
721,76,objective_updated,311.71,2,0,2,228
722,76,objective_updated,615.03,3,2,1,228
723,77,objective_updated,311.71,2,0,2,229
724,77,objective_updated,615.03,3,2,1,229
725,78,objective_updated,311.71,2,0,2,230
726,78,objective_updated,615.03,3,2,1,230
727,79,objective_updated,311.71,2,0,2,231
728,79,objective_updated,615.03,3,2,1,231
729,80,objective_updated,63.84,1,0,1,232
730,80,objective_updated,342.44,1,1,2,232
731,80,objective_updated,441.87,1,2,3,232
732,80,objective_updated,441.87,2,3,0,232
733,80,objective_updated,720.92,2,0,1,232
734,80,objective_updated,104.62,2,0,4,233
735,80,objective_updated,274.92,3,4,2,233
736,80,objective_updated,537.84,4,2,3,233
737,80,objective_updated,775.65,5,3,1,233
738,80,objective_updated,998.9,6,1,4,233
741,80,objective_updated,110.71,1,0,1,236
742,80,objective_updated,260.6,1,1,2,236
743,80,objective_updated,405.67,1,2,3,236
744,80,objective_updated,405.67,2,3,0,236
745,80,objective_updated,311.71,2,0,2,237
746,80,objective_updated,615.03,3,2,1,237
747,82,objective_updated,178.65,2,0,1,238
748,82,objective_updated,373.06,3,1,4,238
749,82,objective_updated,516.02,4,4,3,238
750,82,objective_updated,643.26,5,3,2,238
751,82,objective_updated,797.85,6,2,4,238
752,83,objective_updated,178.65,2,0,1,239
753,83,objective_updated,373.06,3,1,4,239
754,83,objective_updated,516.02,4,4,3,239
755,83,objective_updated,643.26,5,3,2,239
756,83,objective_updated,797.85,6,2,4,239
757,84,objective_updated,178.65,2,0,1,240
758,84,objective_updated,373.06,3,1,4,240
759,84,objective_updated,516.02,4,4,3,240
760,84,objective_updated,643.26,5,3,2,240
761,84,objective_updated,797.85,6,2,4,240
762,34,objective_updated,178.65,2,0,1,241
763,34,objective_updated,373.06,3,1,4,241
764,34,objective_updated,516.02,4,4,3,241
765,34,objective_updated,643.26,5,3,2,241
766,34,objective_updated,797.85,6,2,4,241
767,34,objective_updated,178.65,2,0,1,242
768,34,objective_updated,373.06,3,1,4,242
769,34,objective_updated,516.02,4,4,3,242
770,34,objective_updated,643.26,5,3,2,242
771,34,objective_updated,797.85,6,2,4,242
772,34,objective_updated,178.65,2,0,1,243
773,34,objective_updated,373.06,3,1,4,243
774,34,objective_updated,516.02,4,4,3,243
775,34,objective_updated,643.26,5,3,2,243
776,34,objective_updated,797.85,6,2,4,243
777,34,objective_updated,178.65,2,0,1,244
778,34,objective_updated,373.06,3,1,4,244
779,34,objective_updated,516.02,4,4,3,244
780,34,objective_updated,643.26,5,3,2,244
781,34,objective_updated,797.85,6,2,4,244
782,34,objective_updated,178.65,2,0,1,245
783,34,objective_updated,373.06,3,1,4,245
784,34,objective_updated,516.02,4,4,3,245
785,34,objective_updated,643.26,5,3,2,245
786,34,objective_updated,797.85,6,2,4,245
787,34,objective_updated,178.65,2,0,1,246
788,34,objective_updated,373.06,3,1,4,246
789,34,objective_updated,516.02,4,4,3,246
790,34,objective_updated,643.26,5,3,2,246
791,34,objective_updated,797.85,6,2,4,246
797,34,objective_updated,178.65,2,0,1,248
798,34,objective_updated,373.06,3,1,4,248
799,34,objective_updated,516.02,4,4,3,248
800,34,objective_updated,643.26,5,3,2,248
801,34,objective_updated,797.85,6,2,4,248
802,34,objective_updated,178.65,2,0,1,249
803,34,objective_updated,373.06,3,1,4,249
804,34,objective_updated,516.02,4,4,3,249
805,34,objective_updated,643.26,5,3,2,249
806,34,objective_updated,797.85,6,2,4,249
807,34,objective_updated,178.65,2,0,1,250
808,34,objective_updated,373.06,3,1,4,250
809,34,objective_updated,516.02,4,4,3,250
810,34,objective_updated,643.26,5,3,2,250
811,34,objective_updated,797.85,6,2,4,250
812,85,objective_updated,126.3,2,0,2,252
813,85,objective_updated,327.51,3,2,1,252
814,85,objective_updated,445.89,4,1,4,252
815,85,objective_updated,575.26,5,4,3,252
820,34,objective_updated,245.53,1,0,1,254
821,34,objective_updated,395.63,2,1,0,254
822,34,objective_updated,445.19,2,0,1,254
823,34,objective_updated,699.82,2,1,2,254
824,34,objective_updated,766.04,2,2,3,254
825,34,objective_updated,245.53,1,0,1,255
826,34,objective_updated,395.63,2,1,0,255
827,34,objective_updated,445.19,2,0,1,255
828,34,objective_updated,699.82,2,1,2,255
829,34,objective_updated,766.04,2,2,3,255
830,34,objective_updated,245.53,1,0,1,256
831,34,objective_updated,395.63,2,1,0,256
832,34,objective_updated,445.19,2,0,1,256
833,34,objective_updated,699.82,2,1,2,256
834,34,objective_updated,766.04,2,2,3,256
835,34,objective_updated,135.37,1,0,1,257
836,34,objective_updated,390.14,2,1,0,257
837,34,objective_updated,470.38,2,0,1,257
838,34,objective_updated,599.54,2,1,2,257
839,34,objective_updated,728.16,2,2,3,257
840,34,objective_updated,371.28,2,0,1,258
841,34,objective_updated,454.47,2,1,2,258
842,34,objective_updated,651.5,2,2,3,258
843,87,objective_updated,0,1,0,2,259
844,87,objective_updated,307.36,2,2,0,259
845,87,objective_updated,500.32,3,0,1,259
846,87,objective_updated,94.78,1,0,1,260
847,87,objective_updated,230.98,1,1,2,260
848,87,objective_updated,377.57,1,2,3,260
849,87,objective_updated,377.57,2,3,0,260
850,87,objective_updated,139.44,2,0,4,261
851,87,objective_updated,253.5,3,4,2,261
852,87,objective_updated,430.55,4,2,3,261
853,87,objective_updated,589.67,5,3,1,261
854,87,objective_updated,46.8,1,0,1,262
855,87,objective_updated,242.44,1,1,2,262
856,87,objective_updated,294.75,1,2,3,262
857,87,objective_updated,294.75,2,3,0,262
858,87,objective_updated,157.45,2,0,2,264
859,87,objective_updated,436.93,3,2,1,264
860,87,objective_updated,70.27,1,0,1,265
861,87,objective_updated,262.49,1,1,2,265
862,87,objective_updated,350.32,1,2,3,265
863,87,objective_updated,350.32,2,3,0,265
867,85,objective_updated,65.57,1,0,1,267
868,85,objective_updated,183.22,1,1,2,267
869,85,objective_updated,296.87,1,2,3,267
870,85,objective_updated,296.89,2,3,0,267
871,85,objective_updated,455.23,2,0,1,267
872,85,objective_updated,126.3,2,0,2,268
873,85,objective_updated,327.51,3,2,1,268
874,85,objective_updated,445.89,4,1,4,268
875,85,objective_updated,575.26,5,4,3,268
882,89,objective_updated,0,1,0,1,270
883,89,objective_updated,225.91,2,1,2,270
884,89,objective_updated,584.91,3,2,0,270
885,90,objective_updated,0,1,0,1,271
886,90,objective_updated,225.91,2,1,2,271
887,90,objective_updated,584.91,3,2,0,271
888,91,objective_updated,0,1,0,1,272
889,91,objective_updated,225.91,2,1,2,272
890,91,objective_updated,584.91,3,2,0,272
891,91,objective_updated,96.3,1,0,1,273
892,91,objective_updated,184.72,1,1,2,273
893,91,objective_updated,511.48,2,2,0,273
894,91,objective_updated,672.19,2,0,1,273
895,91,objective_updated,740.28,2,1,2,273
896,91,objective_updated,906.21,2,2,3,273
897,91,objective_updated,142.88,2,0,1,274
898,91,objective_updated,320.59,3,1,4,274
899,91,objective_updated,509.77,4,4,3,274
900,91,objective_updated,660.05,5,3,2,274
901,91,objective_updated,802.49,6,2,1,274
902,91,objective_updated,43.84,1,0,1,275
903,91,objective_updated,158.66,1,1,2,275
904,91,objective_updated,275.84,1,2,3,275
905,91,objective_updated,275.84,2,3,0,275
906,91,objective_updated,319.95,2,0,1,275
907,91,objective_updated,481.19,2,1,2,275
908,91,objective_updated,567.3,2,2,3,275
909,91,objective_updated,0,1,0,1,277
910,91,objective_updated,222.77,2,1,0,277
911,91,objective_updated,468.04,3,0,2,277
912,92,objective_updated,0,1,0,2,278
913,92,objective_updated,327.03,2,2,1,278
914,92,objective_updated,576.21,3,1,0,278
915,92,objective_updated,43.76,1,0,1,279
916,92,objective_updated,155.25,1,1,2,279
917,92,objective_updated,229.11,1,2,3,279
918,92,objective_updated,229.12,2,3,0,279
919,92,objective_updated,223.01,1,0,1,280
920,92,objective_updated,426.28,2,1,0,280
921,92,objective_updated,581.76,2,0,1,280
922,92,objective_updated,129.29,2,0,4,281
923,92,objective_updated,277.51,3,4,3,281
924,92,objective_updated,476.47,4,3,1,281
925,92,objective_updated,611.12,5,1,2,281
926,92,objective_updated,760.75,6,2,3,281
927,93,objective_updated,0,1,0,1,283
928,93,objective_updated,225.91,2,1,2,283
929,93,objective_updated,584.91,3,2,0,283
930,93,objective_updated,96.3,1,0,1,284
931,93,objective_updated,184.72,1,1,2,284
932,93,objective_updated,511.48,2,2,0,284
933,93,objective_updated,672.19,2,0,1,284
934,93,objective_updated,740.28,2,1,2,284
935,93,objective_updated,906.21,2,2,3,284
936,93,objective_updated,142.88,2,0,1,285
937,93,objective_updated,320.59,3,1,4,285
938,93,objective_updated,509.77,4,4,3,285
939,93,objective_updated,660.05,5,3,2,285
940,93,objective_updated,802.49,6,2,1,285
941,93,objective_updated,43.84,1,0,1,286
942,93,objective_updated,158.66,1,1,2,286
943,93,objective_updated,275.84,1,2,3,286
944,93,objective_updated,275.84,2,3,0,286
945,93,objective_updated,319.95,2,0,1,286
946,93,objective_updated,481.19,2,1,2,286
947,93,objective_updated,567.3,2,2,3,286
948,93,objective_updated,0,1,0,1,288
949,93,objective_updated,222.77,2,1,0,288
950,93,objective_updated,468.04,3,0,2,288
951,94,objective_updated,329.08,2,0,1,289
952,94,objective_updated,492.08,3,1,2,289
953,94,objective_updated,92.62,1,0,1,290
954,94,objective_updated,245.91,1,1,2,290
955,94,objective_updated,507.05,2,2,0,290
956,94,objective_updated,583.06,2,0,1,290
957,94,objective_updated,654.76,2,1,2,290
958,94,objective_updated,796.49,2,2,3,290
959,94,objective_updated,205.43,2,0,1,291
960,94,objective_updated,350.71,3,1,3,291
961,94,objective_updated,520.5,4,3,2,291
962,94,objective_updated,743.23,5,2,4,291
963,94,objective_updated,860.97,6,4,3,291
964,94,objective_updated,98.2,1,0,1,292
965,94,objective_updated,341.7,1,1,2,292
966,94,objective_updated,509.41,2,2,0,292
967,94,objective_updated,606.17,2,0,1,292
968,94,objective_updated,745.46,2,1,2,292
969,94,objective_updated,918.22,2,2,3,292
970,94,objective_updated,0,1,0,2,294
971,94,objective_updated,239.17,2,2,0,294
972,94,objective_updated,546.95,3,0,1,294
973,94,objective_updated,0,1,0,2,295
974,94,objective_updated,239.17,2,2,0,295
975,94,objective_updated,546.95,3,0,1,295
1011,96,objective_updated,73.01,1,0,1,305
1012,96,objective_updated,161.03,1,1,2,305
1013,96,objective_updated,281.39,1,2,3,305
1014,96,objective_updated,281.39,2,3,0,305
1015,96,objective_updated,475.12,2,0,1,305
1016,96,objective_updated,642.99,2,1,2,305
1017,96,objective_updated,132.27,1,0,1,307
1018,96,objective_updated,303.42,1,1,2,307
1019,96,objective_updated,477.83,1,2,3,307
1020,96,objective_updated,477.83,2,3,0,307
1021,96,objective_updated,0,1,0,1,308
1022,96,objective_updated,181.79,2,1,2,308
1023,96,objective_updated,440.91,3,2,0,308
1067,97,objective_updated,330.12,2,0,1,319
1068,97,objective_updated,629.36,3,1,2,319
1069,99,objective_updated,0,1,0,1,320
1070,99,objective_updated,246.99,2,1,0,320
1071,99,objective_updated,529.22,3,0,2,320
1072,99,objective_updated,94.75,1,0,1,321
1073,99,objective_updated,420.57,2,1,0,321
1074,99,objective_updated,541.61,2,0,1,321
1075,99,objective_updated,613.86,2,1,2,321
1076,99,objective_updated,896.81,2,2,3,321
1077,99,objective_updated,127.23,2,0,4,322
1078,99,objective_updated,251.32,3,4,2,322
1079,99,objective_updated,386.25,4,2,3,322
1080,99,objective_updated,582.99,5,3,1,322
1081,99,objective_updated,129.51,1,0,1,323
1082,99,objective_updated,245.37,1,1,2,323
1083,99,objective_updated,315.96,1,2,3,323
1084,99,objective_updated,315.98,2,3,0,323
1085,99,objective_updated,535.82,2,0,1,323
1086,99,objective_updated,688.59,2,1,2,323
1087,99,objective_updated,0,1,0,1,325
1088,99,objective_updated,222.9,2,1,2,325
1089,99,objective_updated,547.78,3,2,0,325
1090,100,objective_updated,312.21,2,0,1,327
1091,100,objective_updated,526.1,2,1,2,327
1092,100,objective_updated,617.91,2,2,3,327
1093,100,objective_updated,0,1,0,2,328
1094,100,objective_updated,258.37,2,2,0,328
1095,100,objective_updated,474.09,3,0,1,328
1096,100,objective_updated,0,1,0,2,329
1097,100,objective_updated,223.68,2,2,1,329
1098,100,objective_updated,391.31,3,1,0,329
1099,100,objective_updated,110.01,2,0,4,330
1100,100,objective_updated,231.56,3,4,3,330
1101,100,objective_updated,386.91,4,3,1,330
1102,100,objective_updated,555.27,5,1,2,330
1103,100,objective_updated,717.2,6,2,0,330
1104,100,objective_updated,148.61,1,0,1,331
1105,100,objective_updated,254.06,1,1,2,331
1106,100,objective_updated,480.25,2,2,0,331
1107,100,objective_updated,737.22,2,0,1,331
1108,100,objective_updated,827.39,2,1,2,331
1109,100,objective_updated,1002.11,2,2,3,331
1130,104,objective_updated,0,1,0,2,336
1131,104,objective_updated,257.84,2,2,1,336
1132,104,objective_updated,486.43,3,1,0,336
1133,104,objective_updated,166.02,1,0,1,337
1134,104,objective_updated,316.6,1,1,2,337
1135,104,objective_updated,492.23,2,2,0,337
1136,104,objective_updated,569.03,2,0,1,337
1137,104,objective_updated,643.86,2,1,2,337
1138,104,objective_updated,735.58,2,2,3,337
1139,104,objective_updated,306.53,2,0,1,339
1140,104,objective_updated,394.61,2,1,2,339
